id,name,url,note
0998042,"2010 EIT 2010-2011 roll-in extracted from Convocation 2010 jxh 04-01-2020","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-0d74ccbb-75d7-478d-8c95-b8287b2bf144_processed.mp4",
0998033,"zoom_1","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-1bd0816a-b628-470e-bb5f-355ddba0b4f1_processed.mp4",
0998029,"April 14 Quadratic Formula","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-affa4de3-5431-47be-bff2-e3cc8046d7f1_processed.mp4",
0998025,"1988 SKM French - Convo Choir - Entrance - extracted from Convocation 1988 - jxh 04-14-2020","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-0d86b6c6-477e-468c-880b-e64ae7601780_processed.mp4",
0998020,"MAE\/ENGR\/CEE 80 Class 5aa","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-07a19373-e333-4c49-b5f6-6e97cfe2d4e0_processed.mp4",
0998016,"1988 opening slideshow doctored photos - extracted from Convocation 1988 - jxh 04-14-2020","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-1c65bb52-02d2-4311-ad58-ceb7dfd560dd_processed.mp4",
0998015,"1988 open montage of past videos - extracted from Convocation 1988 - jxh 04-14-2020","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-ce1b8afb-14cd-469b-97cd-d09133c85c4f_processed.mp4",
0998013,"MAE\/ENGR\/CEE 80 Class 5a","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-aa3e5ca9-4071-4ac4-9b7f-babe10c58873_processed.mp4",
0998011,"Chapter 10- Staats","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-7b0fbd48-5aa8-4777-b136-0471688c4ea1_processed.mp4",
0998004,"SWK video 2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-02204b81-6df0-49c0-b76f-10fd8d79f89c_processed.mp4",
0998003,"Office Hours 4-14","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-7949aac2-8555-4dc5-8490-10545ed59947_processed.mp4",
0997977,"1986 Humorious Slideshow Opening - extracted from Convocation 1986 - jxh 04-13-2020","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-4aa5dc54-e37e-4626-8a5c-fe476c0a99c6_processed.mp4",
0997962,"2134 6 5 #3","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-f305de67-7a29-4864-a1f9-58a8340ed605_processed.mp4",
0997953,"April 14 Solving by Factoring","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-a93ceac7-740a-4e67-ade6-cbeecb6bfa2b_processed.mp4",
0997940,"Lecture 6B","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-f651eef1-bfea-44c5-9a00-9d674d2688e4_processed.mp4",
0997933,"Hips retreat-Int-20200414 1344-3","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-960bec0f-c461-4d55-84f7-c000b1d58656_processed.mp4",
0997927,"Lecture 6A","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-2f8c289e-c49e-475a-8550-fb1f43ecaa0e_processed.mp4",
0997924,"PassbyRefandValWithSimpleArithmeticStatement","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-2d3d2364-f947-4700-a76d-e0cc30733f01_processed.mp4",
0997921,"Chapter 13 The Costs of Production April 16 Part 1 VIDEO","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-7b36bc12-6875-4a87-9d19-22ed754ccbb9_processed.mp4",
0997905,"Weekly Correctional Process Virtual Classroom Meetings-20200414 1330-1","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-434969b5-45fd-4c62-ad2e-d6264d1a0ea7_processed.mp4",
0997903,"Ch10_Intermolecular forces","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-c00a5816-eb73-4cb9-bf0d-72c869f5070b_processed.mp4",
0997899,"MSE 164 Lecture 08","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-f50cdac7-ad9d-4f97-a810-729609e0ac52_processed.mp4",
0997872,"AdvGIS_Lecture3","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-ccc825bc-536b-45ed-8ce9-487b070c7785_processed.mp4",
0997871,"Endocrine System - Histology","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-62d9dc19-3501-4478-8a15-b3c240f5c183_processed.mp4",
0997870,"2.pop means","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-4b25ebdd-8b36-4c16-87b9-ec2e5a61439d_processed.mp4",
0997869,"Lesson 10.4 Video","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-d6006011-8827-4ee4-9d16-597825439f7c_processed.mp4",
0997854,"protein definition and digestion","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-572039d2-38ea-46a2-9d5c-ec23269a62f4_processed.mp4",
0997851,"Motor Tracts overview 1 & 2 Zoom","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-f186a514-71e7-460a-8e05-76ac742dd198_processed.mp4",
0997850,"Lab practical 2 review - Biology 121","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-76a632e8-da6f-40fb-9a65-b478a89b78a0_processed.mp4",
0997844,"MAE\/ENGR\/CEE 80 Class 5a","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-aa3e5ca9-4071-4ac4-9b7f-babe10c58873_processed.mp4",
0997843,"April 14 Chapter 14","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-11dd020e-a066-4033-8f28-4e09c37649ba_processed.mp4",
0997841,"[Original Copy]20200414-112252-v43143-28","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-03d09e37-dc31-4bdb-b9f0-ae5b7b67fa6c_processed.mp4",
0997840,"Med Admin NG CAE","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-03d09e37-dc31-4bdb-b9f0-ae5b7b67fa6c_processed.mp4",
0997835,"Pascal_s Principle","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-3b1b5ef1-be62-4862-96bb-281e18c30d78_processed.mp4",
0997834,"Bernoulli","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-2403c7ce-3fb2-4910-9a1e-67d5ce404c3b_processed.mp4",
0997833,"Topic 13 Helping","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-478e2b62-f989-462c-81fe-0e4991cff14a_processed.mp4",
0997832,"Parker Solar Probe","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-fa3e5a4f-678b-45e9-aa0d-a0ff8510c881_processed.mp4",
0997822,"Peer Review","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-ebdb68db-b550-404b-b285-8dde9ab40edb_processed.mp4",
0997821,"2134 6 5 #2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-75f74c37-ac7f-4834-a492-48f0299373ae_processed.mp4",
0997820,"[Original Copy]zoom_0","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-66ba84e5-f37a-487f-84ac-f995d74dc13b_processed.mp4",
0997819,"Med Admin NG ","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-66ba84e5-f37a-487f-84ac-f995d74dc13b_processed.mp4",
0997818,"2134 6 5 #1","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-0ac87e2e-ddb8-498f-9e3a-6919198ce1b9_processed.mp4",
0997816,"Enterprise Analysis and Benchmarking","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-8803d5e8-3cd0-428d-9057-803569cc0825_processed.mp4",
0997805,"Angular Momentum and Torque","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-87ca44e0-1ac7-4240-8929-5a5b85695827_processed.mp4",
0997802,"Meeting in _General_ -3","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-5bf42939-ac2e-41a8-9a5c-b20c9c8e855e_processed.mp4",
0997800,"Lab 8 video","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-387fbdab-5907-427b-874f-9d786a79bb5d_processed.mp4",
0997793,"MixedEffectsScriptingR","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-24e04c93-dc86-40dd-b4a4-a12539f49453_processed.mp4",
0997792,"Lisa F Video","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-0f64e196-a892-4e67-a56f-a14292d943ea_processed.mp4",
0997791,"Persuasive Speech","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-d35585e9-2ad3-4a5a-91f8-c0e563a33b82_processed.mp4",
0997790,"zoom_0","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-0828c2bd-075e-4206-ba49-076bafe2d8bf_processed.mp4",
0997779,"Nazi Congress in Nuremberg, Germany (1936) _ British Pathe\u0301","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-b23a0b22-e202-403d-93f5-fad10bc1869d_processed.mp4",
0997778,"Live lecture 4 04-13-2020_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-298f11e4-62cf-4625-8344-1f3412b0c57a_processed.mp4",
0997770,"EE640Unit9KTL_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-27a4e3ed-5d52-4e9c-a8b3-701d32295ccc_processed.mp4",
0997767,"German Troops March Into Austria (1938)","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-c1eb797c-7f39-4337-9b75-51974bd8e812_processed.mp4",
0997762,"April 13 lecture","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-511fa800-0430-4237-9f79-74dfa1abb1fe_processed.mp4",
0997760,"Ch_08 Lattice energy","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-b841bb90-f9be-4ad2-b98a-ade1f9ab0d0b_processed.mp4",
0997747,"PHYS220 PP22 p1","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-35f5211b-0bc8-46c5-9c0d-7380a1fb9e18_processed.mp4",
0997745,"PHYS PP22 p2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-0a7b95b6-5b81-4306-836b-29b66048bc4d_processed.mp4",
0997744,"N312 Sensory lecture recording","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-22609a75-c336-45a2-a1c5-11b7bd5142b4_processed.mp4",
0997742,"Angular Momentum of Rigid Body","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-7fa8ae9e-9da8-4bc3-97d0-21d3f8842221_processed.mp4",
0997733,"Angular Momentum of System of Particles","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-024023da-11f4-4da1-9e0c-a115516b0507_processed.mp4",
0997731,"Angular Momentum of a Point Particle Example","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-659e4090-7a80-4eb2-ab9f-b3c2954eee0a_processed.mp4",
0997727,"Angular Momentum of a Point Particle","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-fa0c722c-c10d-4f90-9d15-d69eee78f032_processed.mp4",
0997726,"RN Senior Seminar","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-7291ebf9-7e72-4107-a8d9-cc9d887d3aa9_processed.mp4",
0997724,"202020_mat102_recording_6.3_part1","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-06d8800e-9b8c-46c7-976a-952f5a92c4a7_processed.mp4",
0997723,"202020_mat102_recording_6.3_part2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-230d93fa-47e6-4cd9-9ca6-2e4069fb62ee_processed.mp4",
0997719,"202020_mat102_recording_6.3_part3","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-459dd618-31ea-490b-a678-1eedeaf0634a_processed.mp4",
0997718,"202020_mat102_recording_6.3_part4","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-d6175e4f-98f0-4bd7-8d04-66f9852cf787_processed.mp4",
0997716,"202020_mat102_recording_6.3_part5","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-386bf9ce-c3b9-44df-b973-56ecaacf9e5a_processed.mp4",
0997715,"GMT20200408-011125_PH-207B-ST_1686x768_edited_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-0ac5e7b8-3e90-483a-98f5-5b5b45dd312b_processed.mp4",
0997711,"Med Admin NG CAE","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-03d09e37-dc31-4bdb-b9f0-ae5b7b67fa6c_processed.mp4",
0997708,"Caylyn","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-8133652b-8d66-4300-831b-a4e4d774a49a_processed.mp4",
0997702,"EE 223 Class 24 video","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-3766d2d9-f24e-45d9-b9ce-503cf8d527db_processed.mp4",
0997685,"NET 3550 Chapter 13 part 5","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-1dfed218-7d59-4843-bac2-c89a004c60b3_processed.mp4",
0997684,"202020_mat102_recording_6.1_part1","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-87676a17-85de-4cc2-a9ab-70149ad94208_processed.mp4",
0997683,"[Original Copy]Yuja Student Recordings in Canvas","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-1983291e-acf3-4104-a252-1738b7105aa3_processed.mp4",
0997682,"CC-Adding YuJa Student Recordings in Canvas - Assignment Dropbox and Discussions","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-1983291e-acf3-4104-a252-1738b7105aa3_processed.mp4",
0997679,"202020_mat102_recording_6.1_part2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-7332331a-9527-4434-a39f-c457f7f1f4b1_processed.mp4",
0997675,"202020_mat102_recording_6.1_part3","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-87fcdf25-e510-4019-9c49-7916bb468748_processed.mp4",
0997673,"202020_mat102_recording_6.1_part4","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-5beb31a4-5c28-4a6f-a614-f31879b7e95b_processed.mp4",
0997672,"202020_mat102_recording_6.1_part5","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-70d33a4e-a130-4e41-ba97-2f8d998dc7a1_processed.mp4",
0997670,"202020_mat102_recording_6.1_part6","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-01843ded-e18c-40d6-b035-741b81fed66d_processed.mp4",
0997666,"NET 3550 Chapter 13 part 1","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-968ede5f-aed4-47d7-b485-bab8c74de04e_processed.mp4",
0997659,"NET 3550 Chapter 13 part 2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-7fe14ba0-6056-4010-88f9-f661106afd59_processed.mp4",
0997658,"IMG_2698","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-701e4ebd-baf4-45b5-b147-432a3734fb5e_processed.mp4",
0997650,"Video","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-84cc8ecd-d1bb-4bd8-b50f-08ca9ab3741b_processed.mp4",
0997643,"Daniel Grafton\'s Personal Room-20200413 2130-2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-2b1612d3-f2df-46d9-b000-07585d7f995b_processed.mp4",
0997639,"Med Admin NG ","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-66ba84e5-f37a-487f-84ac-f995d74dc13b_processed.mp4",
0997630,"Daniel Grafton&aposs Personal Room-20200413 2000-1_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-b0fabded-47c4-442e-83a3-babbaa53a010_processed.mp4",
0997629,"Microeconomics Tu, Th  10:00  April 14th  First Part of Unit 10","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-1fbf02a8-d6ca-47ed-a9c7-27d0c35f1e3b_processed.mp4",
0997628,"CC-Adding YuJa Student Recordings in Canvas - Assignment Dropbox and Discussions","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-1983291e-acf3-4104-a252-1738b7105aa3_processed.mp4",
0997626,"Life at 9 Creativity Wyatt","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-ce467427-4f56-42db-a4cc-33a3cce7f008_processed.mp4",
0997625,"NC Math 4: Module Three Lesson One Find Amplitude","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-10783df5-dc8c-46de-8b9f-6a7a23798e9f_processed.mp4",
0997623,"spinal traction lab #1_#2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-381f156c-ec00-4a09-97c2-a2c226310caf_processed.mp4",
0997606,"College Algebra Section 14 - 4_14_20 2020-04-14-09-31-09","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-29d8140e-b75b-4ce8-94ca-eae8ceaf2869_processed.mp4",
0997604,"MuFun 4-14","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-37d85367-1012-4763-ba5b-a40c60f49621_processed.mp4",
0997602,"Live lecture 4 04-13-2020_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-298f11e4-62cf-4625-8344-1f3412b0c57a_processed.mp4",
0997600,"Canvas Basics: The Fundamentals - 3.18.20_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-83e9bcbd-8987-4978-8cd9-cf4ec1508767_processed.mp4",
0997591,"Ch10_Intermolecular forces","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-c00a5816-eb73-4cb9-bf0d-72c869f5070b_processed.mp4",
0997582,"Industry_ Location decisions","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-bb112a89-8ca4-43c6-89eb-382123948303_processed.mp4",
0997581,"zoom_0","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-7ff922f9-2d57-4457-a836-469c7da0a030_processed.mp4",
0997577,"Industry_ Bulk-gaining industries","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-3ed081a8-714b-4e88-a67d-ade31e90cbb4_processed.mp4",
0997572,"Industry_ Bulk reducing and Steel (1)","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-c7773479-bed4-4813-8e2e-14d28fd0f5d3_processed.mp4",
0997571,"35 Minimalism ","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-dc7e39cd-9657-4654-a1ab-4fd0cfe5d8b6_processed.mp4",
0997565,"Exponents Part 2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-ef681614-0068-4246-b814-adef3b5dd0e7_processed.mp4",
0997564,"Industry_ Intro","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-49ee2431-a9d3-494f-9d46-330d0f983758_processed.mp4",
0997563,"PowerPoint Slide Show  -  Lecture 13 - Entrepreneurship - Unproductive and Destructive 2020-04-14 10","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-736a0f10-54cf-44ea-94a0-393b48749346_processed.mp4",
0997561,"Motor 2- The motor unit","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-02cc5be0-2358-4672-99aa-a373b9911db5_processed.mp4",
0997548,"Motor 1- Intro to muscle","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-f97bf127-bc29-488f-9bee-08168575d4ce_processed.mp4",
0997547,"Straight Edge Lecture (Devlan)","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-b0b301d6-f5f8-4edd-a7e6-626be4cd40f3_processed.mp4",
0997541,"Day 21 - 1970s Rock","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-ba9d2207-f4ff-4af6-913c-1f189e515595_processed.mp4",
0997533,"NET 3550 Chapter 13 part 3","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-cd20a460-8a12-45ae-9d73-ae3ec62e3cf2_processed.mp4",
0997528,"Erika-Denio","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-90e138ff-22a4-4077-ba3d-34cd2132e305_processed.mp4",
0997525,"TikTok - Cool Hotels","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-20302ba3-075d-4dfe-959a-fef5b41a8d79_processed.mp4",
0997520,"College Algebra Section 13 - 4_14_20 2020-04-14-08-10-29","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-b079785d-cb62-45bb-b0f5-5466705f90cd_processed.mp4",
0997517,"08_Age_of_Earth","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-a170e0f4-8c5b-4d4e-ab89-addbd1c797e0_processed.mp4",
0997509,"Audio Comments: Making Your Feedback More Personal - 3.18.20","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-048bece5-0bd9-4240-aa17-cfd50f84bf74_processed.mp4",
0997506,"NET 3550 Chapter 13 part 4","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-4f17632d-2ac3-4e6c-88ac-fb8ee1340c4f_processed.mp4",
0997499,"Section 20.2 part 3","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-c6f1775e-65dd-45ad-828d-d9af3adc7f96_processed.mp4",
0997497,"OH_04_14_2020","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-ec82bead-bfb2-455f-b08f-2c24442bfb73_processed.mp4",
0997478,"Options for Virtual Labs in Science - 3.20.20_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-b89e697b-e51d-451f-b3b5-7934c3eaa2de_processed.mp4",
0997466,"Health_4_8","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-435242d1-7a9f-46be-b5c6-fc16bf1753a5_processed.mp4",
0997462,"IMG_0083","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-2537cab4-0590-48fe-aac4-94fc22f215dd_processed.mp4",
0997457,"engr203apr14zoom","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-1cee06f2-8f33-4f14-955a-b9a66e8e9ae6_processed.mp4",
0997441,"Chapter 51 part 2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-f263368e-8d25-4393-986f-8221f69646be_processed.mp4",
0997439,"Section 17.3","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-b5ca3105-7513-4a3d-bff8-5798725c08df_processed.mp4",
0997433,"Section 17.4","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-9e3fbbfb-93a1-4835-81af-6dcd85a7083b_processed.mp4",
0997425,"Ch_08 Lattice energy","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-b841bb90-f9be-4ad2-b98a-ade1f9ab0d0b_processed.mp4",
0997419,"GMT20200414-135436_PHR921-001_1920x1050_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-81ab7dab-61b1-4515-ac5b-dc728d6a391d_processed.mp4",
0997411,"Calculus of Variations - no time dependence Example","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-4b1d2e59-a6bf-40d2-9eb3-06d719246a0a_processed.mp4",
0997410,"Tobi Section Week 3_1","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-b08cc70f-5943-49b9-a249-d3da4266ce56_processed.mp4",
0997409,"Never Look Away_ENGST","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-ffe00305-869d-4ef9-a06a-530794462333_processed.mp4",
0997403,"Calculus of Variations - no time dependence","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-6cf1d212-b54c-425a-afc2-50031921c176_processed.mp4",
0997401,"Publish project-20200414 1334-2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-6e37d838-3f69-4ef5-a5b3-f81d1ed25165_processed.mp4",
0997395,"Video-manelic","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-355a6960-f848-469c-b058-e0c52819656e_processed.mp4",
0997393,"Videoconferencing Options: Zoom and Microsoft Teams - 3.20.20_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-563f90c4-d97e-4e26-8bc8-d866613a9de2_processed.mp4",
0997385,"Tobi Section Week 3_2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-ce44178e-045c-45db-927b-5fe5940ec794_processed.mp4",
0997384,"Section 17.5","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-fdfc6a38-ee52-450f-9cb0-9f3a5a70577d_processed.mp4",
0997382,"WWII - Ep. 2 Act 1 - Hitler Unleashes Blitzkrieg","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-36f7d00d-2874-4536-bcc0-cda970773583_processed.mp4",
0997380,"PSO Chapter 12 AA Health Regs Review 2016","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-f8c084d6-a5b6-4098-ac2d-0d293670a02b_processed.mp4",
0997377,"Section 20.2 part 2","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-06fdfb02-ace6-48a7-8851-a1d25f4e9b8b_processed.mp4",
0997373,"4-14-Module 3-Day 3","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-0e541344-9b1d-46c3-868b-6ef9849dfadb_processed.mp4",
0997365,"Section 17.1","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-5e6f11a4-311b-4e9d-87f9-4da7dc730b98_processed.mp4",
0997361,"GMT20200414-135436_PHR921-001_1920x1050_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-81ab7dab-61b1-4515-ac5b-dc728d6a391d_processed.mp4",
0997352,"NarrativeEssayElements_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-f316b4b1-6b03-45e6-9b17-abecdb15e6d0_processed.mp4",
0997349,"Competency 8 Nutrition Fluid and Electrolytes Recorded Video","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-5dd3e7e5-3f0e-4aa5-8e89-c512d70d0eb3_processed.mp4",
0997344,"The 1970s (Presentation - Part 2)","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-3ba7d907-dc97-4f28-942c-1e8c20ddd5c4_processed.mp4",
0997343,"PHMP","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-a14f7431-a190-4e6c-8f56-5f3997fb46ef_processed.mp4",
0997337,"Vivian Yee for Pierce DRAFT 2_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-ac0d7c77-6915-426f-ab37-fb8afb500e90_processed.mp4",
0997335,"nso_sustainability_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-091f4e3e-7182-46f2-a6ee-19b09c5b67e7_processed.mp4",
0997329,"Trig Class - Tuesday April 14","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-e3299088-42b2-4f6f-8710-2083199d2007_processed.mp4",
0997320,"SLP Interview.CaliSills","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-6398cf48-cdd8-468b-82c2-b34110bf110d_processed.mp4",
0997313,"Eventos-en-el-pasado-introduccio\u0301n_edited","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-8ced29bd-9be0-47e7-9f36-f634e19facd1_processed.mp4",
0997307,"Lade Akinyemiju_Santa Maria Dei Miracoli","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-a44418ee-e857-4e31-b4fd-6c09b802b33f_processed.mp4",
0997303,"CSci370-04-14-2020","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-8b6c91a6-b57e-4320-8668-a2f080608396_processed.mp4",
0997302,"Calculus of Variations Example","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-08358e12-05de-46a0-90e2-d9e6faa29306_processed.mp4",
0997301,"The 1970s (Presentation - Part 2)","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-3ba7d907-dc97-4f28-942c-1e8c20ddd5c4_processed.mp4",
0997285,"Werk ohne AutorGerST","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-bea1d7bd-1d4e-4dc7-babe-ea2f74816ddc_processed.mp4",
0997273,"Samantha Dettmann Interview","https://coursecast-chatter.s3.us-west-2.amazonaws.com/Video-96b344b8-d626-4275-bd74-f2145819d8f0_processed.mp4",
